number,filename,url,status,get_status,content_type,content_length,get_content_length,final_url,redirect_chain,server,via,response_bytes,elapsed_ms,classification,valid_m3u8,channel_name,channel_names,playlist_type,is_master,is_media,bandwidths,average_bandwidths,resolutions,codecs,frame_rates,audio_groups,video_groups,subtitles,target_duration,media_sequence,segment_count,segment_durations,uris,raw_tags,streams,error
339,339.m3u8,https://streaming.televizor-24-tochka.ru/live/339.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/339.m3u8,https://streaming.televizor-24-tochka.ru/live/339.m3u8,nginx,,568,672.95,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
340,340.m3u8,https://streaming.televizor-24-tochka.ru/live/340.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/340.m3u8,https://streaming.televizor-24-tochka.ru/live/340.m3u8,nginx,,568,670.01,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
341,341.m3u8,https://streaming.televizor-24-tochka.ru/live/341.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/341.m3u8,https://streaming.televizor-24-tochka.ru/live/341.m3u8,nginx,,568,682.36,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
342,342.m3u8,https://streaming.televizor-24-tochka.ru/live/342.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/342.m3u8,https://streaming.televizor-24-tochka.ru/live/342.m3u8,nginx,,568,672.23,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
343,343.m3u8,https://streaming.televizor-24-tochka.ru/live/343.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/343.m3u8,https://streaming.televizor-24-tochka.ru/live/343.m3u8,nginx,,568,670.21,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
344,344.m3u8,https://streaming.televizor-24-tochka.ru/live/344.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/344.m3u8,https://streaming.televizor-24-tochka.ru/live/344.m3u8,nginx,,568,671.07,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
345,345.m3u8,https://streaming.televizor-24-tochka.ru/live/345.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/345.m3u8,https://streaming.televizor-24-tochka.ru/live/345.m3u8,nginx,,568,674.9,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
346,346.m3u8,https://streaming.televizor-24-tochka.ru/live/346.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/346.m3u8,https://streaming.televizor-24-tochka.ru/live/346.m3u8,nginx,,568,671.21,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
347,347.m3u8,https://streaming.televizor-24-tochka.ru/live/347.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/347.m3u8,https://streaming.televizor-24-tochka.ru/live/347.m3u8,nginx,,568,676.62,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
348,348.m3u8,https://streaming.televizor-24-tochka.ru/live/348.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/348.m3u8,https://streaming.televizor-24-tochka.ru/live/348.m3u8,nginx,,568,670.86,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
349,349.m3u8,https://streaming.televizor-24-tochka.ru/live/349.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/349.m3u8,https://streaming.televizor-24-tochka.ru/live/349.m3u8,nginx,,568,750.62,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
350,350.m3u8,https://streaming.televizor-24-tochka.ru/live/350.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/350.m3u8,https://streaming.televizor-24-tochka.ru/live/350.m3u8,nginx,,568,778.49,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
351,351.m3u8,https://streaming.televizor-24-tochka.ru/live/351.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/351.m3u8,https://streaming.televizor-24-tochka.ru/live/351.m3u8,nginx,,568,679.19,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
352,352.m3u8,https://streaming.televizor-24-tochka.ru/live/352.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/352.m3u8,https://streaming.televizor-24-tochka.ru/live/352.m3u8,nginx,,568,674.21,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
353,353.m3u8,https://streaming.televizor-24-tochka.ru/live/353.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/353.m3u8,https://streaming.televizor-24-tochka.ru/live/353.m3u8,nginx,,568,670.54,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
354,354.m3u8,https://streaming.televizor-24-tochka.ru/live/354.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/354.m3u8,https://streaming.televizor-24-tochka.ru/live/354.m3u8,nginx,,568,670.93,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
355,355.m3u8,https://streaming.televizor-24-tochka.ru/live/355.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/355.m3u8,https://streaming.televizor-24-tochka.ru/live/355.m3u8,nginx,,568,673.29,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
356,356.m3u8,https://streaming.televizor-24-tochka.ru/live/356.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/356.m3u8,https://streaming.televizor-24-tochka.ru/live/356.m3u8,nginx,,568,674.52,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
357,357.m3u8,https://streaming.televizor-24-tochka.ru/live/357.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/357.m3u8,https://streaming.televizor-24-tochka.ru/live/357.m3u8,nginx,,568,671.33,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
358,358.m3u8,https://streaming.televizor-24-tochka.ru/live/358.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/358.m3u8,https://streaming.televizor-24-tochka.ru/live/358.m3u8,nginx,,568,675.19,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
359,359.m3u8,https://streaming.televizor-24-tochka.ru/live/359.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/359.m3u8,https://streaming.televizor-24-tochka.ru/live/359.m3u8,nginx,,568,670.23,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
360,360.m3u8,https://streaming.televizor-24-tochka.ru/live/360.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/360.m3u8,https://streaming.televizor-24-tochka.ru/live/360.m3u8,nginx,,568,670.62,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
361,361.m3u8,https://streaming.televizor-24-tochka.ru/live/361.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/361.m3u8,https://streaming.televizor-24-tochka.ru/live/361.m3u8,nginx,,568,673.9,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
362,362.m3u8,https://streaming.televizor-24-tochka.ru/live/362.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/362.m3u8,https://streaming.televizor-24-tochka.ru/live/362.m3u8,nginx,,568,686.69,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
363,363.m3u8,https://streaming.televizor-24-tochka.ru/live/363.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/363.m3u8,https://streaming.televizor-24-tochka.ru/live/363.m3u8,nginx,,568,677.27,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
364,364.m3u8,https://streaming.televizor-24-tochka.ru/live/364.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/364.m3u8,https://streaming.televizor-24-tochka.ru/live/364.m3u8,nginx,,568,671.48,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
365,365.m3u8,https://streaming.televizor-24-tochka.ru/live/365.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/365.m3u8,https://streaming.televizor-24-tochka.ru/live/365.m3u8,nginx,,568,670.32,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
366,366.m3u8,https://streaming.televizor-24-tochka.ru/live/366.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/366.m3u8,https://streaming.televizor-24-tochka.ru/live/366.m3u8,nginx,,568,677.1,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
367,367.m3u8,https://streaming.televizor-24-tochka.ru/live/367.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/367.m3u8,https://streaming.televizor-24-tochka.ru/live/367.m3u8,nginx,,568,676.3,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
368,368.m3u8,https://streaming.televizor-24-tochka.ru/live/368.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/368.m3u8,https://streaming.televizor-24-tochka.ru/live/368.m3u8,nginx,,568,670.0,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
369,369.m3u8,https://streaming.televizor-24-tochka.ru/live/369.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/369.m3u8,https://streaming.televizor-24-tochka.ru/live/369.m3u8,nginx,,568,675.61,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
370,370.m3u8,https://streaming.televizor-24-tochka.ru/live/370.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/370.m3u8,https://streaming.televizor-24-tochka.ru/live/370.m3u8,nginx,,568,669.7,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
371,371.m3u8,https://streaming.televizor-24-tochka.ru/live/371.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/371.m3u8,https://streaming.televizor-24-tochka.ru/live/371.m3u8,nginx,,568,670.36,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
372,372.m3u8,https://streaming.televizor-24-tochka.ru/live/372.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/372.m3u8,https://streaming.televizor-24-tochka.ru/live/372.m3u8,nginx,,568,693.8,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
373,373.m3u8,https://streaming.televizor-24-tochka.ru/live/373.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/373.m3u8,https://streaming.televizor-24-tochka.ru/live/373.m3u8,nginx,,568,674.6,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
374,374.m3u8,https://streaming.televizor-24-tochka.ru/live/374.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/374.m3u8,https://streaming.televizor-24-tochka.ru/live/374.m3u8,nginx,,568,669.57,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
375,375.m3u8,https://streaming.televizor-24-tochka.ru/live/375.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/375.m3u8,https://streaming.televizor-24-tochka.ru/live/375.m3u8,nginx,,568,670.63,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
376,376.m3u8,https://streaming.televizor-24-tochka.ru/live/376.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/376.m3u8,https://streaming.televizor-24-tochka.ru/live/376.m3u8,nginx,,568,671.61,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
377,377.m3u8,https://streaming.televizor-24-tochka.ru/live/377.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/377.m3u8,https://streaming.televizor-24-tochka.ru/live/377.m3u8,nginx,,568,670.98,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
378,378.m3u8,https://streaming.televizor-24-tochka.ru/live/378.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/378.m3u8,https://streaming.televizor-24-tochka.ru/live/378.m3u8,nginx,,568,670.06,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
379,379.m3u8,https://streaming.televizor-24-tochka.ru/live/379.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/379.m3u8,https://streaming.televizor-24-tochka.ru/live/379.m3u8,nginx,,568,678.78,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
380,380.m3u8,https://streaming.televizor-24-tochka.ru/live/380.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/380.m3u8,https://streaming.televizor-24-tochka.ru/live/380.m3u8,nginx,,568,670.43,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
381,381.m3u8,https://streaming.televizor-24-tochka.ru/live/381.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/381.m3u8,https://streaming.televizor-24-tochka.ru/live/381.m3u8,nginx,,568,670.77,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
382,382.m3u8,https://streaming.televizor-24-tochka.ru/live/382.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/382.m3u8,https://streaming.televizor-24-tochka.ru/live/382.m3u8,nginx,,568,671.26,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
383,383.m3u8,https://streaming.televizor-24-tochka.ru/live/383.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/383.m3u8,https://streaming.televizor-24-tochka.ru/live/383.m3u8,nginx,,568,672.2,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
384,384.m3u8,https://streaming.televizor-24-tochka.ru/live/384.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/384.m3u8,https://streaming.televizor-24-tochka.ru/live/384.m3u8,nginx,,568,673.48,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
385,385.m3u8,https://streaming.televizor-24-tochka.ru/live/385.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/385.m3u8,https://streaming.televizor-24-tochka.ru/live/385.m3u8,nginx,,568,668.95,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
386,386.m3u8,https://streaming.televizor-24-tochka.ru/live/386.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/386.m3u8,https://streaming.televizor-24-tochka.ru/live/386.m3u8,nginx,,568,672.24,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
387,387.m3u8,https://streaming.televizor-24-tochka.ru/live/387.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/387.m3u8,https://streaming.televizor-24-tochka.ru/live/387.m3u8,nginx,,568,669.92,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
388,388.m3u8,https://streaming.televizor-24-tochka.ru/live/388.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/388.m3u8,https://streaming.televizor-24-tochka.ru/live/388.m3u8,nginx,,568,676.34,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
389,389.m3u8,https://streaming.televizor-24-tochka.ru/live/389.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/389.m3u8,https://streaming.televizor-24-tochka.ru/live/389.m3u8,nginx,,568,674.06,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
390,390.m3u8,https://streaming.televizor-24-tochka.ru/live/390.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/390.m3u8,https://streaming.televizor-24-tochka.ru/live/390.m3u8,nginx,,568,672.2,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
391,391.m3u8,https://streaming.televizor-24-tochka.ru/live/391.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/391.m3u8,https://streaming.televizor-24-tochka.ru/live/391.m3u8,nginx,,568,670.82,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
392,392.m3u8,https://streaming.televizor-24-tochka.ru/live/392.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/392.m3u8,https://streaming.televizor-24-tochka.ru/live/392.m3u8,nginx,,568,670.1,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
393,393.m3u8,https://streaming.televizor-24-tochka.ru/live/393.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/393.m3u8,https://streaming.televizor-24-tochka.ru/live/393.m3u8,nginx,,568,680.97,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
394,394.m3u8,https://streaming.televizor-24-tochka.ru/live/394.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/394.m3u8,https://streaming.televizor-24-tochka.ru/live/394.m3u8,nginx,,568,671.71,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
395,395.m3u8,https://streaming.televizor-24-tochka.ru/live/395.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/395.m3u8,https://streaming.televizor-24-tochka.ru/live/395.m3u8,nginx,,568,869.81,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
396,396.m3u8,https://streaming.televizor-24-tochka.ru/live/396.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/396.m3u8,https://streaming.televizor-24-tochka.ru/live/396.m3u8,nginx,,568,685.37,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
397,397.m3u8,https://streaming.televizor-24-tochka.ru/live/397.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/397.m3u8,https://streaming.televizor-24-tochka.ru/live/397.m3u8,nginx,,568,672.0,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
398,398.m3u8,https://streaming.televizor-24-tochka.ru/live/398.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/398.m3u8,https://streaming.televizor-24-tochka.ru/live/398.m3u8,nginx,,568,671.18,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
399,399.m3u8,https://streaming.televizor-24-tochka.ru/live/399.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/399.m3u8,https://streaming.televizor-24-tochka.ru/live/399.m3u8,nginx,,568,668.92,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
400,400.m3u8,https://streaming.televizor-24-tochka.ru/live/400.m3u8,404,404,text/plain,64,64,https://streaming.televizor24.cc/live/400.m3u8,https://streaming.televizor-24-tochka.ru/live/400.m3u8,nginx,,64,2448.18,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
401,401.m3u8,https://streaming.televizor-24-tochka.ru/live/401.m3u8,404,404,text/plain,562,64,https://streaming.televizor24.cc/live/401.m3u8,https://streaming.televizor-24-tochka.ru/live/401.m3u8,nginx,,64,2704.28,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
402,402.m3u8,https://streaming.televizor-24-tochka.ru/live/402.m3u8,404,404,text/plain,64,64,https://streaming.televizor24.cc/live/402.m3u8,https://streaming.televizor-24-tochka.ru/live/402.m3u8,nginx,,64,1856.25,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
403,403.m3u8,https://streaming.televizor-24-tochka.ru/live/403.m3u8,404,404,text/plain,64,64,https://streaming.televizor24.cc/live/403.m3u8,https://streaming.televizor-24-tochka.ru/live/403.m3u8,nginx,,64,2708.53,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
404,404.m3u8,https://streaming.televizor-24-tochka.ru/live/404.m3u8,404,404,text/plain,64,64,https://streaming.televizor24.cc/live/404.m3u8,https://streaming.televizor-24-tochka.ru/live/404.m3u8,nginx,,64,2711.56,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
405,405.m3u8,https://streaming.televizor-24-tochka.ru/live/405.m3u8,404,404,text/plain,64,64,https://streaming.televizor24.cc/live/405.m3u8,https://streaming.televizor-24-tochka.ru/live/405.m3u8,nginx,,64,1886.8,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
406,406.m3u8,https://streaming.televizor-24-tochka.ru/live/406.m3u8,504,504,text/html,64,562,https://streaming.televizor24.cc/live/406.m3u8,https://streaming.televizor-24-tochka.ru/live/406.m3u8,nginx,,562,2705.48,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
407,407.m3u8,https://streaming.televizor-24-tochka.ru/live/407.m3u8,404,404,text/plain,64,64,https://streaming.televizor24.cc/live/407.m3u8,https://streaming.televizor-24-tochka.ru/live/407.m3u8,nginx,,64,1835.99,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
408,408.m3u8,https://streaming.televizor-24-tochka.ru/live/408.m3u8,504,504,text/html,64,562,https://streaming.televizor24.cc/live/408.m3u8,https://streaming.televizor-24-tochka.ru/live/408.m3u8,nginx,,562,2706.19,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
409,409.m3u8,https://streaming.televizor-24-tochka.ru/live/409.m3u8,404,404,text/plain,64,64,https://streaming.televizor24.cc/live/409.m3u8,https://streaming.televizor-24-tochka.ru/live/409.m3u8,nginx,,64,2721.84,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
410,410.m3u8,https://streaming.televizor-24-tochka.ru/live/410.m3u8,504,504,text/html,64,562,https://streaming.televizor24.cc/live/410.m3u8,https://streaming.televizor-24-tochka.ru/live/410.m3u8,nginx,,562,1848.49,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
411,411.m3u8,https://streaming.televizor-24-tochka.ru/live/411.m3u8,404,404,text/plain,64,64,https://streaming.televizor24.cc/live/411.m3u8,https://streaming.televizor-24-tochka.ru/live/411.m3u8,nginx,,64,2711.62,NOT_FOUND,False,,,,False,False,,,,,,,,,,,0,,,,[],
412,412.m3u8,https://streaming.televizor-24-tochka.ru/live/412.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/412.m3u8,https://streaming.televizor-24-tochka.ru/live/412.m3u8,nginx,,568,675.89,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
413,413.m3u8,https://streaming.televizor-24-tochka.ru/live/413.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/413.m3u8,https://streaming.televizor-24-tochka.ru/live/413.m3u8,nginx,,568,673.4,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
414,414.m3u8,https://streaming.televizor-24-tochka.ru/live/414.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/414.m3u8,https://streaming.televizor-24-tochka.ru/live/414.m3u8,nginx,,568,680.26,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
415,415.m3u8,https://streaming.televizor-24-tochka.ru/live/415.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/415.m3u8,https://streaming.televizor-24-tochka.ru/live/415.m3u8,nginx,,568,672.41,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
